text,sentiment
" USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID fuck you on canada day straight up 
URL  USERID ",0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID fuck you savon stay homw  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID fuck you sio  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID he is married chill the fuck out u deserve to get curb stomped  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID hell of a final match bois URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID hell yeah it was URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID hes full of shit and we see him  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID hes gone from a tramp in found clothing to something some consider a plausible l…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID i am oppressed haha all gay people hate me bc i call homosexuality what it is sin  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID i am proud as hell  USERID USERID  USERID USERID is my president he saved u…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID i have to say i cant believe the shit you guys all get for informing people…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID i swored i was not gon read this essayfinished the damn thing URL  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID lmao his big picture is that he won damn its gonna be a year and t…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID nigga putting coleslaw on pineapple pizza on some nasty shit  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID no one is gonna watch this shit with expression less actress who was kicke…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID or the rename aca act  USERID USERID call it trumpcare i dont give a damn just  USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID shut the fuck up you idiot URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID so what the hell happened this week strange way of showing it…  USERID USERID  USERID ,1
" USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID stages of lyr
1 damn ok this is catchy nice upbeat
2 oh a little deeper…  USERID USERID  USERID ",0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID the bitch ass nigga URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID this is great beautiful i love for coon shit like this  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID whether it is nobler to suffer the slings and arrows ofwhat the fuck are you…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID wow this dude is one ugly motherfucker fat af with a stupid ass face he work…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID yeah he just dropped a new ep called  USERID fuck einstein  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID yeah kill tht shit shoy  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID yo i m pissed of with all these shits they keep mocking and slandering johhny…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID you must be a dike cause your mans a pussy  USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID your gay ass dad needs to put your stupid ass through school  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  is a slut and  USERID both should be fired for being leeches amp suckups 🤡🤓  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID  it will be woh it the attention seeking cunt  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID a lot is shit  but everybody fw  USERID i believe  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID and he is an apocalyptic shit disturber but blocks unknown trump suppoers what a…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID and now heres the cutest shit ive ever witnessed  USERID USERID  USERID USERID  USERID USERID URL  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID and what does this crazy shit have to do with honoring veterans  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID andre deserves more than curry fuck gsw money he will  with  USERID USERID  USERID USERID  USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID as a californian who knows damn well that criminal immigrants do vote in this state i wan…  USERID USERID  USERID ,1
" USERID  USERID USERID  USERID USERID  USERID USERID as a gay man i reject the democrat pay and its ties to radical islam

hillary had the orla…  USERID USERID  USERID ",0
USERID  USERID USERID  USERID USERID  USERID USERID as a resident of la area idgaf anymore at least i wont have to read another damn trump twe…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID bruh im like really really pissed i cant believe shit this yt nation tells me 🤦…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID calm the fuck down nick  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID candace dick fit in yo mouth  USERID USERID ok im done sorry  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID damn  USERID you are so natural   USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID damn straight i dont see traditional family pride month where is straight people pride mont…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID did you get enough alcohol in the house to get you through the shit storm you staed good luck gem…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID dont forget not getting burnt the hell up when we go outside and rhythm  USERID ,0
" USERID  USERID USERID  USERID USERID  USERID USERID evil elite
are pissed we
404d their likes
pedophilia doesnt pay

blackjack to the player…  USERID USERID  USERID ",1
USERID  USERID USERID  USERID USERID  USERID USERID ffs someone find that cunt and toure him poor baby  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID fuck  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID fuck me  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID fuck off hahahahahabaha  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID fuck thats some crowd fair play to  USERID USERID for rescuing the derby  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID fuck this shit im getting emotional in a one direction way URL  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID fuck you amp your k  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID fuck you fucking bitch we worked on this case for a year sta acting like a lawyer…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID go away with your damn lies  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID good dick will cause slight amnesia  USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID got bars bruh this shit lit URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID have many black women had to get their shit together because their families depended on it  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID he knows he cant grab her by the pussy so he throws a temper tantrum  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID hell hath no fury then chucklesive never liked his ass obstructionist and is pa of the…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID hell yes get them out of here  its a complete no brainer   USERID USERID illegals should not even…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i am hispanic and gay i know where i stand with this administration anyone who think…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i dont cair anymore about their kids even get them all the hell out amp let them toure th…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i hope you fuck off from my notifications bakchod  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i love my daily dose of pussy  USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID i once had a four year old tell me to go fuck myself because i asked where his parents…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i really do find showgirls to be a genuinely great film leave me the fuck alone  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID i remember seeing her do that for the first time when i was like 7 and getting my whole gay li…  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID i saw a documentary on this the us mil commander who lost his shit and hit one of the…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i want a pa two for the centuries music video fuck yall  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i want her dead somebody knows this piece of shit   USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i want that shit ass fire  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i will never get over tadashi dying he was a full course meal he was sma as hell and a fam…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID i would love to see that  USERID USERID is sexy as hell i bet he can beat some guts ou…  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID if they have twitter in hell i want you to know that i hope they dig up your dead body an…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID if u not droppin names and igs dont tease me with this shit  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID im damn sure ki mera prince award leke zarur aayega  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID im mad as hell yall leaving n i didnt get a pick  USERID USERID  USERID USERID  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID im not a waiter so idc about no damn tips  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID ima fuck yo bitch in my birkenstocks and walk away comfy as hell  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID it also makes you wonder what the hell he will do if there is a serious national or i…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID it comes w a price that shit is liquid gold  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID it feels so damn good  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID its so messed up he had so much going for him but he never gave a shit about mus…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID lets use what trump does best  USERID USERID lets bully the hell out of dems amp msm let them feel t…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID like father like son both despicable as hell what an idiot pm good for first nations fo…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID lol shit has been on the news for days now and yes its mr evans the one being accused of kidnappi…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID m fuck yes URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID man i was gettin some pussy that day lmao i heard bout what happened sand was like URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID mann wtf on god she need the shit smacked outta her  what kinda mess is this th…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID molly is so fucking hot fuck dude but im going to repo this to kylie  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID more msm spin watching corbyn in hastingsitv news 10s my arse there was barely 150 clever camera u…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID more old dudes for lebron to get pissed off at when they get gassed 2 minutes into…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID nah im just a rapper hoe URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID no dominations gun skill pussy  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID omg i hope u fuck joannas grandma  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID once againtruman lbj roosevelt do you think any of them took any crap off the press screw the press th…  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID people know nothing about politics but will scream fuck trump and post shit about him…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID people suck his dick moron anyone decent at ghosts knows that hes playing like shit and evalt…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID peta on some wild shit recently this one of their ads URL  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID ps3 doesnt count for shit  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID real shit lmao galveston aint nun like that  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID right thats shit was plucked by jesus himself  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID same i got dragged in 2013 for putting the pieces together im like okay bitch yall gone see  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID screw illinois their politicians got them into this mess not up to rest of us taxpayers to save…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID so if we got money only then were allowed to treat yall like shit amp cheat ok makes sense  USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID sorry  USERID USERID  USERID is now officially a third world muslim shit hole  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID still whole story or not  no woman in the world deserves to be slut shamed  and its…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID thats because youre a slut  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID the story they told todayumm damn right the fbi should be all over it why the  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID the veterans health care cutting their retirement and benefits trump dont give a damn about the veterans…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID then whatever it was was not good for the dems cuz u damn well no if it had anything to do w…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID there is a hell of a lot of anger at the way our country is being trashed for sure it…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID this administration must have one hell of a shovel because i thought they hit rock bottom som…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID this fine bitch knows shes going to get abused but spreads those legs out like the stupid…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID this hoe is dumb  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID this is 10 me as fuck  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID trump is a white supremacist and super racist  i sure hes thinking some bad evil shit  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID u hot as fuck u should follow me back plz  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID we gettin rudy gay  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID what the hell for when is this insanity going to stop  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID what the hell now mikasa was just being stupid  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID wheelchair jimmy can go fuck himself this shits the bees knees  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID when she try to nut check you but you left your dick at your moms house URL  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID white people always talking that non violence shit but everything and anything you ha…  USERID USERID  USERID ,0
USERID  USERID USERID  USERID USERID  USERID USERID who gives a damn if the promises are destructive of peace trust amp society gotta stop h…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID why aint you doing shit for your people why you waiting for a white mf to save your people in…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID why should anyone respect a man who doesnt give a fuck about womens immigrants muslims…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID wld make them complicit in the sin of others 🤔 same as christian baking cake for gay or c…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID women should be screaming ampraising hell against shitria law amp female genital mutil…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID you cant say youre not a gothphobe and then follow up with damien is a ugly bitch all goths are bea…  USERID ,1
USERID  USERID USERID  USERID USERID  USERID USERID you guys dreaming about me n shit yall cute  USERID ,0
USERID  USERID USERID  USERID USERID  USERID coventrys a shit hole anyway  USERID  USERID ,1
" USERID  USERID USERID  USERID USERID  USERID dong say 

ton  USERID ",0
USERID  USERID USERID  USERID USERID  USERID lmfao fuck that soft shit  USERID ,0
USERID  USERID USERID  USERID USERID  USERID same shit dick love whose complaining  USERID ,1
" USERID  USERID USERID  USERID USERID  see me on tv screamin bitch you a damn fraud

me and you dont wanna fuck with a chigga like me URL  USERID ",0
USERID  USERID USERID  USERID USERID  stein can go to hell  USERID USERID can drive the bus that takes her and the  USERID curs…  USERID ,0
" USERID  USERID USERID  USERID USERID 1 its my bio
2 bitch is caso day actually i can do anything bc of us so stfu and hug me   USERID ",0
USERID  USERID USERID  USERID USERID 1d was shady as hell you finally admit it  USERID ,1
USERID  USERID USERID  USERID USERID 34 hours of beating my face and my friends pull some shit like that everybody dying  USERID ,1
USERID  USERID USERID  USERID USERID a is a hell of a drug  USERID ,1
USERID  USERID USERID  USERID USERID a throwback came on and it just had to be said yall let my bitch flop URL  USERID ,0
USERID  USERID USERID  USERID USERID abandon the urbanites  USERID USERID move off grid  USERID USERID raise a traditional family  USERID USERID laugh at the burning shit pile…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID all the 90 babies after 95 out here not giving a fuck like URL  USERID ,1
USERID  USERID USERID  USERID USERID all the complaining tryna talk about shit amp nagging she was doing was giving you chances to get rig…  USERID USERID  USERID ,1
USERID  USERID USERID  USERID USERID all the cute gay girls that follow me im not straight so hmu URL  USERID ,0
" USERID  USERID USERID  USERID USERID all you need to know this shit is going down

fuqd

URL URL  USERID ",0
USERID  USERID USERID  USERID USERID also fuck off ally  USERID ,1
USERID  USERID USERID  USERID USERID amber got that pussy that make you wanna move in after the first week  USERID  USERID ,0
USERID  USERID USERID  USERID USERID amen im doing me fuck them niggas  USERID ,1
USERID  USERID USERID  USERID USERID amp uma throw sum dz on that bitch  USERID ,0
USERID  USERID USERID  USERID USERID and  USERID USERID  USERID USERID had shit jumpin last night fasho  USERID  USERID ,0
USERID  USERID USERID  USERID USERID and  USERID USERID did that muva fuck tn on my mother 🥁 they got the crank  USERID ,1
USERID  USERID USERID  USERID USERID and i after he comes out as gay URL  USERID ,0
USERID  USERID USERID  USERID USERID and i bet yo whole life i can fuck any girl you have ever had 🤷‍  USERID ,0
USERID  USERID USERID  USERID USERID and i dont always get along but one thing we can always agree on is fuck this frauding ass clowns  USERID ,0
USERID  USERID USERID  USERID USERID and they think its ok like bitch  USERID ,1
" USERID  USERID USERID  USERID USERID annaa
in  USERID awards
looking damn cool

forever handsome
the special pics of the day
pleasu…  USERID USERID  USERID ",0
USERID  USERID USERID  USERID USERID any secofstate that goes along with this needs to be imm voted out and protested everyday god damn day  USERID  USERID ,1
USERID  USERID USERID  USERID USERID are you going to relicence the biggest air problem in london  uber if so not interested fuck off…  USERID ,1
" USERID  USERID USERID  USERID USERID ask not what your country can do for ask what you can do to screw your country
trumputin upon enteri…  USERID USERID  USERID ",1
USERID  USERID USERID  USERID USERID aye gtfoh tyler album fye as fuck  USERID ,0
USERID  USERID USERID  USERID USERID beatles fuck yeah  USERID ,0
USERID  USERID USERID  USERID USERID because some bitch wants to fucking sta shit w me like fuck no trying to ruin my relationship i will f…  USERID USERID  USERID ,0
" USERID  USERID USERID  USERID USERID becky w the good hair girl i fucked hov last weekend

her friends bitch how could you you know w…  USERID USERID  USERID ",1
USERID  USERID USERID  USERID USERID being straight playing a gay character comes with a responsibility to the lgbtqi community how do queer kid…  USERID ,1
USERID  USERID USERID  USERID USERID beyonce even did the female laugh and you know that shit is dangerous and we still didnt listen  USERID ,1
USERID  USERID USERID  USERID USERID bezos business practices are deplorable especially how he treats the help screw the workers just like…  USERID ,1
USERID  USERID USERID  USERID USERID bitch  USERID ,0
